Sentence_ID,Token,Type of Named Entity
549,November,O
549,2025,B-numeric
549,Dan,O
549,17,B-numeric
549,November,O
549,2025,B-numeric
549,.,O
549,Kami,O
549,Memahami,O
549,Penyesuaian,O
549,Ini,O
550,Toped,O
550,/,O
550,Ttshop,O
550,",",O
550,Mau,O
550,Update,O
550,Stock,O
550,Aja,O
550,Ga,O
550,Bisa,O
550,Lho,O
550,",",O
550,Heran,O
550,",",O
550,Makin,O
550,Caur,O
550,.,O
551,Hai,O
551,Sahabat,O
551,",",O
551,Mohon,O
551,Maaf,O
551,Atas,O
551,Ketidaknyamanannya,O
551,.,O
551,Dapat,O
551,Kami,O
551,Informasikan,O
551,Bahwa,O
551,Untuk,O
551,Jenis,O
551,Transaksi,O
551,Top,O
551,Up,O
551,E,O
551,-,O
551,Wallet,O
551,Dan,O
551,Pembayaran,O
551,E,O
551,-,O
551,Commerce,O
551,Diberlakukan,O
551,Penyesuaian,O
551,Biaya,O
551,Bertahap,O
551,Pada,O
551,1,B-numeric
551,November,O
551,2025,B-numeric
551,Dan,O
551,17,B-numeric
551,November,O
551,2025,B-numeric
551,.,O
551,Kami,O
551,Memahami,O
551,Penyesuaian,O
551,Ini,O
552,Selamat,O
552,Siang,O
552,Saya,O
552,Mau,O
552,Nanya,O
552,Nih,O
552,",",O
552,Saya,O
552,Barusan,O
552,Belanja,O
552,Online,O
552,Dari,O
552,Ongkir,O
552,Kan,O
552,18rb,O
552,Tuh,O
552,Pake,O
552,Kurir,O
552,Instant,O
552,.,O
552,Kok,O
552,Drivernya,O
552,Cuma,O
552,Dapet,O
552,2500,B-numeric
552,Rupiah,O
552,?,O
552,Gimana,O
552,Cara,O
552,Ngitungnya,O
552,Ya,O
552,?,O
552,Tolong,O
552,Penjelasannya,O
552,Ya,O
552,Biar,O
552,Saya,O
552,Ga,O
552,Bikin,O
552,Asumsi,O
552,Sendiri,O
552,.,O
552,Thanks,O
553,Asli,O
553,Lapor,O
553,Ke,O
553,Tokopedia,B-brand
553,Ga,O
553,Ada,B-complaint_topic
553,Respon,O
553,Jgaa,O
553,Tolong,O
553,Dong,O
554,Hai,O
554,Kak,O
554,.,O
554,Terima,B-sentiment_indicator
554,Kasih,B-sentiment_indicator
554,Sudah,O
554,Menghubungi,O
554,Customer,O
554,Care,O
554,Transjakarta,O
554,.,O
554,Tidak,B-complaint_topic
554,Perlu,O
554,Khawatir,O
554,",",O
554,Kami,O
554,Akan,O
554,Membantu,O
554,Dan,O
554,Mohon,O
554,Maaf,O
554,Atas,O
554,Kendala,B-complaint_topic
554,Yang,O
554,Dialami,O
554,.,O
554,Silakan,O
554,Kakak,O
554,Lengkapi,O
554,Data,O
554,Berikut,O
554,Seperti,O
554,:,O
554,1,B-numeric
554,.,O
554,Nomor,O
554,Kartu,O
554,Uang,O
554,Elektronik,O
554,2,B-numeric
554,.,O
554,Lokasi,O
554,Kejadian,O
554,3,B-numeric
554,.,O
554,Tanggal,B-time_expression
554,&,O
554,Amp,O
554,;,O
554,Waktu,O
554,Kejadian,O
554,4,B-numeric
554,.,O
555,Chat,O
555,Live,O
555,Di,O
555,Mana,O
555,Si,O
555,?,O
556,Halo,O
556,Sahabat,O
556,",",O
556,Mohon,O
556,Maaf,O
556,Atas,O
556,Ketidaknyamanannya,O
556,",",O
556,Dapat,O
556,Kami,O
556,Informasikan,O
556,Apabila,O
556,Yg,O
556,Dimaksud,O
556,Dalam,O
556,Melakukan,O
556,Transaksi,O
556,Online,O
556,/,O
556,E,O
556,-,O
556,Commerce,O
556,Maka,O
556,Mohon,O
556,Dipastikan,O
556,Bahwa,O
556,Mandiri,O
556,Kartu,O
556,Debit,O
556,Yang,O
556,Sahabat,O
556,Gunakan,O
556,Berlogo,O
556,Visa,O
556,Dan,O
556,Sdh,O
556,Terdaftar,O
556,Ke,O
556,Layanan,O
557,Halo,O
557,Sobat,O
557,Siber,O
557,Terimakasih,O
557,Atas,O
557,Informasinya,O
557,.,O
557,Kami,O
557,Akan,O
557,Melakukan,O
557,Pendalaman,O
557,Dan,O
557,Penyelidikan,O
557,Terhadap,O
557,Kasus,O
557,Yang,O
557,Dimaksud,O
557,Ada,B-complaint_topic
557,Informasi,O
557,Lain,O
557,Yang,O
557,Perlu,O
557,Kami,O
557,Tindak,O
557,Lanjuti,O
557,Silahkan,O
557,Menghubungi,O
557,Kami,O
557,Melalui,O
557,Terimakasih,O
557,🙏,O
557,🏻,O
557,#,O
557,Salampresisi,O
558,Pake,O
558,Jne,B-brand
558,",",O
558,Barang,O
558,Sudah,O
558,Sampai,O
558,",",O
558,Tapi,O
558,Status,O
558,Tokped,O
558,Ga,O
558,Berubah,O
558,",",O
558,User,O
558,Ga,O
558,Bisa,O
558,Menyelesaikan,O
558,Pesanan,O
558,Karena,O
558,Status,O
558,Blm,O
558,Di,O
558,Kirim,O
558,.,O
558,Gimana,O
558,Min,O
558,?,O
558,Udh,O
558,Kirim,O
558,Tiket,O
558,Malah,O
558,Di,O
558,Closed,O
558,🤣,O
559,Halo,O
559,Sahabat,O
559,",",O
559,Untuk,O
559,Pesan,O
559,Yg,O
559,Dikirimkan,O
559,Melalui,O
559,Dm,O
559,",",O
559,Sudah,O
559,Kami,O
559,Balas,O
559,.,O
559,Mohon,O
559,Kesediaannya,O
559,Utk,O
559,Melakukan,O
559,Pengecekan,O
559,Lebih,O
559,Lanjut,O
559,Ya,O
559,.,O
559,Sahabat,O
559,",",O
559,Mohon,O
559,Dapat,O
559,Menjaga,O
559,Kerahasiaan,O
559,Data,O
559,Perbankannya,O
559,.,O
559,Untuk,O
559,Kemudahan,O
559,Transaksi,O
559,",",O
559,Gunakan,O
559,Aplikasi,O
559,Livin,O
559,',O
559,By,O
560,Mohon,O
560,Maaf,O
560,Atas,O
560,Ketidaknyamanannya,O
560,Sahabat,O
560,.,O
560,Perihal,O
560,Tsb,O
560,Sudah,O
560,Kami,O
560,Kirimkan,O
560,Balasan,O
560,Pesan,O
560,Melalui,O
560,Dm,O
560,",",O
560,Mohon,O
560,Kesediaan,O
560,Sahabat,O
560,Untuk,O
560,Melakukan,O
560,Pengecekan,O
560,Secara,O
560,Berkala,O
560,Ya,O
560,.,O
560,Mohon,O
560,Dapat,O
560,Menjaga,O
560,Kerahasiaan,O
560,Data,O
560,Perbankannya,O
560,.,O
560,Untuk,O
560,Kemudahan,O
560,Transaksi,O
560,",",O
560,Gunakan,O
561,Hai,O
561,Kak,O
561,",",O
561,Mohon,O
561,Maaf,O
561,Sudah,O
561,Buat,O
561,Kakak,O
561,Tidak,B-complaint_topic
561,Nyaman,O
561,.,O
561,Bisa,O
561,Infokan,O
561,Resinya,O
561,Via,O
561,Dm,O
561,Agar,O
561,Lina,O
561,Cek,O
561,Ya,O
561,.,O
561,Thanks,O
561,Lina,O
562,Nice,O
562,Kak,O
562,!,O
562,🤩,O
563,Good,O
563,🔥,O
563,🔥,O
564,Baik,B-sentiment_indicator
564,Kak,O
564,",",O
564,Ditunggu,O
564,Ya,O
564,Dm,O
564,Nya,O
564,Dara,O
564,Cek,O
564,Sudah,O
564,Masuk,O
564,Dan,O
564,Akan,O
564,Segera,O
564,Direspon,O
564,.,O
564,Thanks,O
564,^,O
564,Dara,O
565,Hai,O
565,Kak,O
565,",",O
565,Dara,O
565,Mengerti,O
565,Atas,O
565,Ketidaknyamanan,O
565,Yg,O
565,Kakak,O
565,Alami,O
565,.,O
565,Namun,O
565,Agar,O
565,Dara,O
565,Bisa,O
565,Cek,O
565,Lebih,O
565,Lanjut,O
565,Mohon,O
565,Infokan,O
565,Nomor,O
565,Resinya,O
565,Via,O
565,Dm,O
565,Ya,O
565,.,O
565,Thanks,O
565,^,O
565,Dara,O
566,Hai,O
566,Kak,O
566,",",O
566,Mohon,O
566,Maaf,O
566,Sekali,O
566,Sudah,O
566,Buat,O
566,Kakak,O
566,Menunggu,O
566,Lama,B-complaint_topic
566,Perkembangan,O
566,Paketnya,O
566,.,O
566,Mohon,O
566,Dapat,O
566,Diinfokan,O
566,Nomor,O
566,Resinya,O
566,Via,O
566,Dm,O
566,Agar,O
566,Kami,O
566,Cek,O
566,Dan,O
566,Tindaklanjuti,O
566,Ya,O
566,.,O
566,Thanks,O
566,^,O
566,Dara,O
567,Help,O
567,Rt,O
567,!,O
567,!,O
567,!,O
567,Kecewa,B-complaint_topic
567,Bgt,O
567,Sama,O
567,Pelayanan,O
567,.,O
567,Saya,O
567,Pesan,O
567,Barang,O
567,Dari,O
567,Tanggal,B-time_expression
567,1,B-numeric
567,Oktober,O
567,2025,B-numeric
567,Tapi,O
567,Sampai,O
567,Sekarang,B-time_expression
567,Ga,O
567,Ada,B-complaint_topic
567,Perkembangan,O
567,Sama,O
567,Sekali,O
567,",",O
567,Masih,O
567,Stuck,O
567,Di,O
567,Bulkhub,O
567,Jne,B-brand
567,Dari,O
567,Tanggal,B-time_expression
567,2,B-numeric
567,Oktober,O
567,2025,B-numeric
568,Betull,O
568,Ka,O
568,Maka,O
568,Sudah,O
568,Tidak,B-complaint_topic
568,Lagi,O
568,Ada,B-complaint_topic
568,App,O
568,Dihpku,O
568,Penuh,O
568,Settingan,O
568,Ganya,O
568,Juga,O
568,Digrup,O
568,Wa,O
568,Para,O
568,Bunda,O
568,Sdh,O
568,Tak,O
568,Lagi,O
568,Bertransaksi,O
568,Bagus,B-sentiment_indicator
568,',O
569,Hati2,O
569,Kalau,O
569,Belanja,O
569,Online,O
569,Byk,O
569,Sekali,O
569,Penjual,O
569,Produk,O
569,Tidak,B-complaint_topic
569,Sesuai,O
569,Harga,O
569,",",O
569,Untung,O
569,Tidak,B-complaint_topic
569,Tertipu,O
569,Begitu,O
569,Jg,O
569,Di,O
569,Live,O
569,Tiktok,O
569,Menjual,O
569,Produk,O
569,Jam,B-time_expression
569,Dll,O
569,Dgn,O
569,Iming2,B-numeric
569,Hadiah,O
569,Iphone,O
569,Smua,O
569,Hoax,O
569,Sdh,O
569,Kirim,O
569,Email,O
569,Tdk,O
569,Direspon,O
569,Ga,O
569,#,O
569,Untungberuntung,O
569,Settingan,O
569,Uninstall,O
569,#,O
569,Viral,O
570,Good,O
570,😍,O
570,😍,O
570,😍,O
571,Yuhuu,O
571,",",O
571,Semoga,O
571,Beruntung,O
571,Dilain,O
571,Kesempatan,O
571,🤩,O
572,Hai,O
572,",",O
572,#,O
572,Sobatrupiah,O
572,.,O
572,Kami,O
572,Turut,O
572,Bersimpati,O
572,Atas,O
572,Indikasi,O
572,Penipuan,O
572,Yg,O
572,Kamu,O
572,Alami,O
572,.,O
572,Perihal,O
572,Pengaduan,O
572,Yg,O
572,Kamu,O
572,Sampaikan,O
572,Sudah,O
572,Kami,O
572,Respons,O
572,Melalui,O
572,Dm,O
572,Ya,O
572,.,O
572,Semoga,O
572,Permasalahan,O
572,Yg,O
572,Dialami,O
572,Dapat,O
572,Segera,O
572,Terselesaikan,O
572,.,O
572,🙏,O
572,🏻,O
573,Good,O
573,!,O
573,Semoga,O
573,Beruntung,O
573,Dilain,O
573,Kesempatan,O
573,🫶,O
573,🏻,O
574,Hai,O
574,Kak,O
574,Puja,O
574,",",O
574,Mohon,O
574,Maaf,O
574,Perihal,O
574,Laporannya,O
574,Sudah,O
574,Disampaikan,O
574,Kembali,O
574,Via,O
574,Dm,O
574,Ya,O
574,.,O
574,Thanks,O
574,^,O
574,Cece,O
575,Mohon,O
575,Maaf,O
575,Atas,O
575,Ketidaknyamanannya,O
575,Kak,O
575,.,O
575,Untuk,O
575,Dm,O
575,Kakak,O
575,Saat,O
575,Ini,O
575,Sedang,O
575,Di,O
575,Cek,O
575,Lebih,O
575,Lanjut,O
575,Ya,O
575,.,O
575,Thanks,O
575,^,O
575,Mika,O
576,Semoga,O
576,Beruntung,O
576,Dilain,O
576,Kesempatan,O
576,🥰,O
577,Semoga,O
577,Beruntung,O
577,Dilain,O
577,Kesempatan,O
577,Yaa,O
577,😍,O
578,Mantappp,O
578,🙌,O
578,🏻,O
578,🙌,O
578,🏻,O
579,Yuhuuu,O
579,!,O
579,Semoga,O
579,Beruntung,O
579,Dilain,O
579,Kesempatan,O
579,🥰,O
580,Good,O
580,Job,O
580,🤩,O
580,🔥,O
581,Mohon,O
581,Maaf,O
581,Kak,O
581,",",O
581,Sebelumnya,O
581,Dm,O
581,Sudah,O
581,Direspon,O
581,Rekan,O
581,Kiya,O
581,.,O
581,Mohon,O
581,Menunggu,O
581,Kembali,O
581,Info,O
581,Lanjut,O
581,Via,O
581,Dm,O
581,Ya,O
581,.,O
581,Thanks,O
581,^,O
581,Mika,O
582,Hai,O
582,Kak,O
582,Puja,O
582,.,O
582,Mohon,O
582,Maaf,O
582,Sudah,O
582,Menunggu,O
582,Lama,B-complaint_topic
582,.,O
582,Untuk,O
582,Info,O
582,Paketnya,O
582,Akan,O
582,Disampaikan,O
582,Via,O
582,Dm,O
582,Ya,O
582,:,O
582,),O
582,Thanks,O
582,^,O
582,Mika,O
583,Hai,O
583,Kak,O
583,",",O
583,Mohon,O
583,Maaf,O
583,Membuat,O
583,Kakak,O
583,Tdk,O
583,Nyaman,O
583,Dan,O
583,Kami,O
583,Tdk,O
583,Menginginkan,O
583,Hal,O
583,Tsb,O
583,Terjadi,O
583,.,O
583,Informasi,O
583,Mengenai,O
583,Paketnya,O
583,Sudah,O
583,Kami,O
583,Sampaikan,O
583,Via,O
583,Dm,O
583,Ya,O
583,.,O
583,Thanks,O
583,^,O
583,Fia,O
584,Sdh,O
584,Kami,O
584,Balas,O
584,Ya,O
584,Kak,O
584,Puja,O
584,Dm,O
584,-,O
584,Nya,O
584,",",O
584,Mohon,O
584,Dicek,O
584,Ya,O
584,.,O
584,Thx,O
584,Rio,O
584,😊,O
585,Hai,O
585,Kak,O
585,Puja,O
585,.,O
585,Informasinya,O
585,Akan,O
585,Kami,O
585,Sampaikan,O
585,Via,O
585,Dm,O
585,Ya,O
585,.,O
585,Thanks,O
585,^,O
585,Sonny,O
586,Semoga,O
586,Beruntung,O
586,Dilain,O
586,Kesempatan,O
586,🥰,O
587,Semoga,O
587,Beruntung,O
587,Dilain,O
587,Kesempatan,O
587,🥰,O
587,🫶,O
587,🏻,O
588,Cakeeepp,O
588,🥰,O
588,🥰,O
588,🥰,O
589,Mantulll,O
589,🤩,O
590,Oke,O
590,Kak,O
590,",",O
590,Mohon,O
590,Ditunggu,O
590,Pengecekan,O
590,Di,O
590,Dm,O
590,Dulu,O
590,Ya,O
590,😊,O
590,-,O
590,Tia,O
591,Siap,O
591,Kak,O
591,.,O
591,Tia,O
591,Meluncur,O
591,Ke,O
591,Dm,O
591,🚀,O
591,-,O
591,Tia,O
592,Duuuh,O
592,Mohon,O
592,Maaf,O
592,Ya,O
592,Kak,O
592,🙏,O
592,🏻,O
592,Jangan,O
592,Khawatir,O
592,",",O
592,Terkait,O
592,Pembelian,O
592,Berhasil,O
592,Namun,O
592,Paket,O
592,Belum,O
592,Didapatkannya,O
592,Kita,O
592,Bantu,O
592,Cek,O
592,Ya,O
592,",",O
592,Infoin,O
592,Nomor,O
592,Hp,O
592,Dan,O
592,Capture,O
592,Pembeliannya,O
592,Ke,O
592,Dm,O
592,Yuk,O
592,Kak,O
592,.,O
592,Ditunggu,O
592,:,O
592,),O
592,-,O
592,Vioni,O
593,Selamat,O
593,Sore,O
593,Kak,O
593,",",O
593,Mohon,O
593,Maaf,O
593,Atas,O
593,Ketidaknyamanannya,O
593,.,O
593,Agar,O
593,Dapat,O
593,Kami,O
593,Tindaklanjuti,O
593,Mohon,O
593,Kesediaannya,O
593,Untuk,O
593,Infokan,O
593,Kode,O
593,Pemesanan,O
593,Melalui,O
593,Dm,O
593,Dgn,O
593,Ketik,O
593,“,O
593,Agent,O
593,”,O
593,Dan,O
593,Mengisi,O
593,Email,O
593,&,O
593,Amp,O
593,;,O
593,No,O
593,Hp,O
593,Yg,O
593,Ditanyakan,O
593,Ya,O
593,Kak,O
593,.,O
593,Terima,B-sentiment_indicator
593,Kasih,B-sentiment_indicator
593,🙏,O
593,🏻,O
593,-,O
593,Sari,O
594,Gimana,O
594,Ya,O
594,Supaya,O
594,Complain,O
594,Ke,O
594,Bisa,O
594,Ditanggapi,O
594,?,O
594,Saya,O
594,Sudah,O
594,Chat,O
594,Puluhan,O
594,Kali,O
594,Via,O
594,App,O
594,Tapi,O
594,G,O
594,Ada,B-complaint_topic
594,Respon,O
594,.,O
594,Saya,O
594,Ditipu,O
594,Seller,O
594,Dan,O
594,Kalian,O
594,Malah,O
594,Meneruskan,O
594,Dana,O
594,Nya,O
594,Ke,O
594,Penipu,O
594,!,O
595,Cakeeepp,O
595,😍,O
596,Halo,O
596,",",O
596,Mohon,O
596,Maaf,O
596,Atas,O
596,Ketidaknyamanannya,O
596,",",O
596,Kami,O
596,Persilakan,O
596,Sahabat,O
596,Dapat,O
596,Mencoba,O
596,Kembali,O
596,Bertransaksi,O
596,Secara,O
596,Berkala,O
596,Dgn,O
596,Terlebih,O
596,Dahulu,O
596,Lakukan,O
596,Pengecekan,O
596,Mutasi,O
596,Transaksi,O
596,.,O
596,Apabila,O
596,Transaksi,O
596,Tersebut,O
596,Gagal,B-complaint_topic
596,Namun,O
596,Saldo,O
596,Sudah,O
596,Terdebet,O
596,",",O
596,Dimohon,O
596,Kesediaannya,O
597,Semangat,O
597,Yaa,O
598,Mantappp,O
598,🙌,O
598,🏻,O
599,Cakeeeppp,O
600,Mantullll,O
600,🔥,O
601,Semangat,O
601,😍,O
602,Hai,O
602,Sobat,O
602,Bri,O
602,",",O
602,Mohon,O
602,Maaf,O
602,Atas,O
602,Ketidaknyamanan,O
602,Yang,O
602,Dialami,O
602,.,O
602,Terkait,O
602,Informasi,O
602,Tersebut,O
602,",",O
602,Kami,O
602,Sudah,O
602,Kirimkan,O
602,Pesan,O
602,Melalui,O
602,Dm,O
602,.,O
602,Silakan,O
602,Melakukan,O
602,Pengecekan,O
602,.,O
602,Dapatkan,O
602,Informasi,O
602,Terbaru,O
602,Seputar,O
602,Layanan,O
602,Dan,O
602,Promo,O
602,Bri,O
602,Dengan,O
602,Sabrina,O
602,Whatsapp,O
602,0812,B-numeric
602,1214,B-numeric
602,017,B-numeric
602,.,O
602,Tks,O
602,~,O
602,Vani,O
603,Hi,O
603,Kak,O
603,",",O
603,Mohon,O
603,Maaf,O
603,Sebelumnya,O
603,",",O
603,Informasi,O
603,Tsb,O
603,Sudah,O
603,Kami,O
603,Sampaikan,O
603,Via,O
603,Dm,O
603,Ya,O
603,Kak,O
603,.,O
603,Thanks,O
603,Ola,O
604,Tokopedia,B-brand
604,Kenapa,O
604,Sih,O
604,Eror,O
604,Mulu,O
604,Gabisa,O
604,Check,O
604,Out,O
605,Error,O
605,Terus,O
605,Daritadi,O
605,Anabul,O
605,Aku,O
605,Lagi,O
605,Nunggu,O
605,Makan,O
605,Siang,O
605,Nya,O
605,🙏,O
605,🏻,O
605,🙏,O
605,🏻,O
606,Kendala,B-complaint_topic
606,Isi,O
606,Pulsa,O
606,Ya,O
606,Kak,O
606,Nur,O
606,",",O
606,Maaf,O
606,Ya,O
606,.,O
606,Cek,O
606,Pulsanya,O
606,Berkala,O
606,Di,O
606,Mytelkomsel,O
606,Kak,O
606,.,O
606,Infoin,O
606,Data,O
606,Yg,O
606,Diminta,O
606,Ke,O
606,Dm,O
606,Yuk,O
606,",",O
606,Biar,O
606,Dibantu,O
606,Cek,O
606,Serta,O
606,Privasi,O
606,Terjaga,O
606,.,O
606,Makasih,B-sentiment_indicator
606,😊,O
606,-,O
606,Sakia,O
607,Hai,O
607,",",O
607,Kak,O
607,Nur,O
607,.,O
607,Status,O
607,Pembeliannya,O
607,Sudah,O
607,Sukses,O
607,Belum,O
607,?,O
607,Kalo,O
607,Sudah,O
607,",",O
607,Yuk,O
607,Infoin,O
607,Nomor,O
607,Hp,O
607,Dan,O
607,Capture,O
607,Pembelian,O
607,Via,O
607,Dm,O
607,",",O
607,Agar,O
607,Dibantu,O
607,Cek,O
607,Ya,O
607,.,O
607,Makasih,B-sentiment_indicator
607,.,O
607,-,O
607,Dhet,O
608,Hai,O
608,",",O
608,Kak,O
608,.,O
608,Sesuai,O
608,Dengan,O
608,Penjelasan,O
608,Pada,O
608,Tweet,O
608,Sebelumnya,O
608,",",O
608,Jenis,O
608,Jasa,O
608,Yang,O
608,Dipotong,O
608,Pph,O
608,Pasal,O
608,23,B-numeric
608,Mengacu,O
608,Pada,O
608,Ketentuan,O
608,Pmk,O
608,-,O
608,141,B-numeric
608,/,O
608,Pmk,O
608,.,O
608,03,B-numeric
608,/,O
608,2015,B-numeric
608,Dan,O
608,Sampai,O
608,Dengan,O
608,Saat,O
608,Ini,O
608,Tidak,B-complaint_topic
608,Ada,I-complaint_topic
608,Mekanisme,O
608,Setor,O
608,Sendiri,O
608,Pph,O
608,Pasal,O
608,23,B-numeric
608,Ya,O
608,",",O
608,Kak,O
608,.,O
608,Tks,O
608,*,O
608,Wawi,O
609,Halo,O
609,Kak,O
609,Luzan,O
609,",",O
609,Mohon,O
609,Maaf,O
609,Sebelumnya,O
609,.,O
609,Berdasarkan,O
609,Informasi,O
609,Gambar,O
609,Tsb,O
609,Tetap,O
609,Aura,O
609,Sarankan,O
609,Kakak,O
609,Dapat,O
609,Konfirmasi,O
609,Dengan,O
609,Pihak,O
609,Cs,O
609,Marketplace,O
609,Tokopedia,B-brand
609,Lebih,O
609,Lanjut,O
609,Ya,O
609,Kak,O
609,Terkait,O
609,Proses,O
609,Refund,O
609,Dana,O
609,Kirimannya,O
609,Kak,O
609,:,O
609,),O
609,Thanks,O
609,^,O
609,Aura,O
610,Hai,O
610,Kak,O
610,Irvadr,O
610,Maaf,O
610,Ya,O
610,Udah,O
610,Buat,O
610,Kakak,O
610,Ga,O
610,Nyaman,O
610,Terkait,O
610,Kendala,B-complaint_topic
610,Yang,O
610,Kakak,O
610,Alami,O
610,.,O
610,Agar,O
610,Aku,O
610,Bisa,O
610,Bantu,O
610,Boleh,O
610,Infoin,O
610,Ss,O
610,Kendala,B-complaint_topic
610,Kakak,O
610,Melalui,O
610,.,O
610,Aku,O
610,Tunggu,O
610,Ya,O
610,Kak,O
610,^,O
610,Nb,O
611,Salam,O
611,.,O
611,Mohon,O
611,Dipastikan,O
611,Virtual,O
611,Account,O
611,Sudah,O
611,Sesuai,O
611,Dengan,O
611,Data,O
611,Milik,O
611,Sahabat,O
611,.,O
611,Silahkan,O
611,Mencoba,O
611,Melakukan,O
611,Pembayaran,O
611,Secara,O
611,Berkala,O
611,.,O
611,Terima,B-sentiment_indicator
611,Kasih,B-sentiment_indicator
611,.,O
611,:,O
611,),O
611,-,O
611,Sari,O
612,Hai,O
612,Kak,O
612,Erick,O
612,",",O
612,Mohon,O
612,Maaf,O
612,Untuk,O
612,Informasinya,O
612,Kami,O
612,Sampaikan,O
612,Via,O
612,Dm,O
612,Ya,O
612,.,O
612,Thanks,O
612,Dani,O
613,Hai,O
613,Kak,O
613,Erick,O
613,.,O
613,Mohon,O
613,Maaf,O
613,Sudah,O
613,Membuat,O
613,Kakak,O
613,Tidak,B-complaint_topic
613,Nyaman,O
613,.,O
613,Terkait,O
613,Informasinya,O
613,Kami,O
613,Sampaikan,O
613,Via,O
613,Dm,O
613,Ya,O
613,Kak,O
613,.,O
613,Thanks,O
613,Sandi,O
614,Mohon,O
614,Maaf,O
614,",",O
614,Terkait,O
614,Informasinya,O
614,Sudah,O
614,Disampaikan,O
614,Via,O
614,Dm,O
614,Kak,O
614,.,O
614,Mohon,O
614,Dicek,O
614,Dahulu,O
614,Ya,O
614,.,O
614,Trims,O
614,Denis,O
615,Malam,O
615,Kak,O
615,.,O
615,Mohon,O
615,Maaf,O
615,Terkait,O
615,Informasinya,O
615,Sudah,O
615,Disampaikan,O
615,Rekan,O
615,Rio,O
615,Via,O
615,Dm,O
615,Kak,O
615,",",O
615,Untuk,O
615,Balasan,O
615,Dm,O
615,Nya,O
615,Saya,O
615,Cek,O
615,Kembali,O
615,Ya,O
615,.,O
615,Mohon,O
615,Ditunggu,O
615,.,O
615,Trims,O
615,Denis,O
616,Hai,O
616,Kak,O
616,Catsan,O
616,",",O
616,Mohon,O
616,Maaf,O
616,Sekali,O
616,Sudah,O
616,Buat,O
616,Kakak,O
616,Tdk,O
616,Nyaman,O
616,.,O
616,Namun,O
616,Saat,O
616,Ini,O
616,Tidak,B-complaint_topic
616,Ada,I-complaint_topic
616,Informasi,O
616,Kiriman,O
616,Tsb,O
616,Ditilep,O
616,Sesuai,O
616,Yg,O
616,Kakak,O
616,Sampaikan,O
616,.,O
616,Untuk,O
616,Info,O
616,Lebih,O
616,Lanjut,O
616,Mohon,O
616,Ditunggu,O
616,Kembali,O
616,Akan,O
616,Segera,O
616,Kami,O
616,Respon,O
616,Dm,O
616,Kakak,O
616,.,O
616,Thanks,O
616,Dara,O
617,Hai,O
617,Kak,O
617,Catsan,O
617,",",O
617,Mohon,O
617,Maaf,O
617,Sudah,O
617,Buat,O
617,Kakak,O
617,Tidak,B-complaint_topic
617,Nyaman,O
617,Perihal,O
617,Tsb,O
617,.,O
617,Mohon,O
617,Menunggu,O
617,Informasinya,O
617,Akan,O
617,Kami,O
617,Respon,O
617,Via,O
617,Dm,O
617,Yg,O
617,Telah,O
617,Kakak,O
617,Kirimkan,O
617,Ya,O
617,.,O
617,Thanks,O
617,Dara,O
618,Stres,O
618,",",O
618,Selain,O
618,Tokped,O
618,Si,O
618,Brand,O
618,Kaya,O
618,Oren,O
618,Dan,O
618,Lazdut,O
618,Juga,O
618,Sama,O
618,Weh,O
618,Kadang,O
618,Kalo,O
618,Geser,O
618,Ig,O
618,Atau,O
618,Facebook,O
618,Suka,O
618,Nongol,O
618,Aneh,O
618,Aneh,O
618,",",O
618,Gimana,O
618,Kalo,O
618,Diliat,O
618,Sama,O
618,Anak,O
618,Kecil,O
618,?,O
618,?,O
619,Hai,O
619,Sahabat,O
619,",",O
619,Maaf,O
619,Atas,O
619,Ketidaknyamanannya,O
619,.,O
619,Jika,O
619,Transaksi,O
619,Yg,O
619,Digukan,O
619,Menggunakan,O
619,Livin,O
619,',O
619,By,O
619,Mandiri,O
619,Terkiat,O
619,Gagal,B-complaint_topic
619,Top,O
619,Up,O
619,E,O
619,-,O
619,Money,O
619,Serta,O
619,Sudah,O
619,Mengurangi,O
619,Saldo,O
619,Pd,O
619,Rekening,O
619,Sahabat,O
619,",",O
619,Dimohon,O
619,Utk,O
619,Melakukan,O
619,Pengecekan,O
619,Dengan,O
619,Menghubungi,O
619,Layanan,O
619,Mandiri,O
619,Call,O
619,14000,B-numeric
620,Bau,O
620,Matahari,O
620,+,O
620,Telor,O
620,?,O
621,Halo,O
621,Sahabat,O
621,",",O
621,Mohon,O
621,Maaf,O
621,Atas,O
621,Kendala,B-complaint_topic
621,Yang,O
621,Dialami,O
621,.,O
621,Apabila,O
621,Yang,O
621,Dimaksud,O
621,Sudah,O
621,Melakukan,O
621,Top,O
621,Up,O
621,E,O
621,-,O
621,Money,O
621,",",O
621,Silakan,O
621,Untuk,O
621,Update,O
621,Atau,O
621,Pembaruan,O
621,Saldo,O
621,Mandiri,O
621,E,O
621,-,O
621,Money,O
621,Terlebih,O
621,Dahulu,O
621,Melalui,O
621,Beberapa,O
621,Cara,O
621,Yaitu,O
621,:,O
621,-,O
621,Aplikasi,O
621,Livin,O
621,',O
621,By,O
621,Mandiri,O
621,Dengan,O
621,Fitur,O
621,Nfc,O
621,-,O
622,Yuk,O
622,Kak,O
622,Tivania,O
622,Lanjutkan,O
622,Interaksinya,O
622,Di,O
622,Dm,O
622,Ya,O
622,.,O
622,Kita,O
622,Akan,O
622,Bantu,O
622,Kendalanya,O
622,.,O
622,Makasih,B-sentiment_indicator
