conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.99E+18,2025-11-28T11:43:18.000Z,0,"@adindundendon @TokopediaCare Hi Kak, sblmnya mohon maaf atas ketidaknyamanannya.
Mengenai kendala yang Kakak alami silakan bisa langsung DM kami dengan ketik ""Agent"" agar lgsg terhubung dengan kami ya Kak.
Selalu berhati2 terhadap akun tdk resmi yg mengatasnamakan Grab Indonesia ya Kak. Terima Kasih 🙏 -Dedi",1.99E+18,,adindundendon,in,,0,0,0,https://x.com/GrabID/status/1994371518952857618,2322081114,GrabID
1.99E+18,2025-11-28T10:57:30.000Z,0,"@mufidh @TokopediaCare @tokopedia Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna tindak lanjut, kami sudah mengirimkan pesan melalui DM. Silakan melakukan pengecekan. 

Informasi lainnya seputar BRI dapat hubungi Sabrina WhatsApp 0812 1214 017 atau akun resmi media sosial BRI yang",1.99E+18,,mufidh,in,,0,0,0,https://x.com/BANKBRI_ID/status/1994359995018698815,1355939492,BANKBRI_ID
1.99E+18,2025-11-26T08:44:42.000Z,0,"@PerswinaAllaili @tokopedia @TokopediaCare Buyernya kayaknya expat lg nih, pusing ntar dia kasian",1.99E+18,,PerswinaAllaili,in,,0,0,0,https://x.com/arieparikesit/status/1993601799152922696,77976639,arieparikesit
1.99E+18,2025-11-26T08:44:23.000Z,0,"@PerswinaAllaili @tokopedia @TokopediaCare Saya sdh masukkan laporan, coba kita lihat https://t.co/h3TksPBjLu",1.99E+18,https://pbs.twimg.com/media/G6qyMWYbkAAugWz.jpg,PerswinaAllaili,in,,0,1,0,https://x.com/arieparikesit/status/1993601719234936987,77976639,arieparikesit
1.99E+18,2025-11-26T05:20:26.000Z,9,"Tokopedia ini masih hidup akun-akunnya kah?

@tokopedia @TokopediaCare 

Case: Saya seller, ada order dipickup dengan gojek instant tadi pagi, lalu baru saja driver ybs datang mengaku barangnya jatuh/hilang, buyer sdh membayar shipping insurance saat memesan, bagaimana klaimnya? https://t.co/O49We0g3lu",1.99E+18,https://pbs.twimg.com/media/G6qDf-WbwAwab_X.jpg,,in,,0,3,1,https://x.com/arieparikesit/status/1993550390085009536,77976639,arieparikesit
1.99E+18,2025-11-26T04:38:47.000Z,3,@samsarigged @tokopedia @TokopediaCare (ngl Tokped/Gojek hampir gw pake buat jadi objek TA gw mengenai dark patterns),1.99E+18,,antaranirnama,in,,0,1,0,https://x.com/antaranirnama/status/1993539908787749025,7.83E+17,antaranirnama
1.99E+18,2025-11-26T03:23:37.000Z,10,"@tokopedia @TokopediaCare Seenaknya aja jadi platform, seolah-olah konsumen gak tahu tiba-tiba semuanya jadi lebih mahal? Siapa sih yang spearhead perubahan2 ini? C-level impor mana lagi bangsat? @tokopedia @TokopediaCare",1.99E+18,,samsarigged,in,,0,1,0,https://x.com/samsarigged/status/1993520993688838208,2418597883,samsarigged
1.99E+18,2025-11-26T03:22:01.000Z,9,Penipu loe @tokopedia @TokopediaCare di toko sebelah udah lima produk berbeda gue cek semuanya lebih murah scr signifikan karena nggak mainan kupon. Goodwill pelanggan loe buang seenak jidat. Gue hapus akun toped setelah 7+ tahun di lapak loe terus. Untrustworthy assholes.,1.99E+18,,samsarigged,in,,0,1,0,https://x.com/samsarigged/status/1993520592373661743,2418597883,samsarigged
1.99E+18,2025-11-26T03:17:26.000Z,56,"Harga loe ga bisa dipercaya lagi pembohong @tokopedia @TokopediaCare jelek banget sih mainnya, display price gak sesuai sama final price, mainan kupon bangs*t, price signalling mechanism loe udah berantakan",1.99E+18,,,in,,2,3,4,https://x.com/samsarigged/status/1993519437983760618,2418597883,samsarigged
1.99E+18,2025-11-25T01:15:22.000Z,0,"REFUND MIN, TRANSAKSI DI TOKPED GAGAL TAPI SALDO GOPAY SAYA TERPOTONG😭😔😔😔😔 @tokopedia @TokopediaCare @gopayindonesia @jadijago",1.99E+18,,,in,,0,4,0,https://x.com/cilcann/status/1993126332159721951,1.14E+18,cilcann
1.99E+18,2025-11-22T07:47:01.000Z,2,@TokopediaCare @BANKBRI_ID  sesuai janji keluhan sy sudah tayang. Kalian tidak menganggap keluhan konsumen dan pada akhirnya di rugikan sepihak. Sy sudah bayar FULL tagihan tsb dan bukan sy saja ada jg nasabah lain ngalami hal serupa dengan saya #BADSERVICE https://t.co/ck5yJG0QH4,1.99E+18,https://pbs.twimg.com/media/G6V-tKwaEAAqU6G.jpg,TokopediaCare,in,,1,4,0,https://x.com/aandryans/status/1992137730223157634,99038790,aandryans
1.99E+18,2025-11-21T14:26:00.000Z,0,"@Deviliing @TokopediaCare @jntexpressid Halo kak, maaf jika kirimannya masih belum diterima maka akan kami sampaikan ke tim kami agar segera diproses. Mohon info nomor resinya via DM ya. Thx ^Irwan",1.99E+18,,Deviliing,in,,0,0,0,https://x.com/JNECare/status/1991875749943660903,2365077614,JNECare
1.99E+18,2025-11-21T10:25:05.000Z,0,@abdn_raa @TokopediaCare apakah sekarang disana lebih umum? atau masih Shopee?,1.99E+18,,abdn_raa,in,,0,1,0,https://x.com/aparatmati/status/1991815121438749164,40043449,aparatmati
1.99E+18,2025-11-21T10:24:04.000Z,0,@vrtualinsanityy @TokopediaCare euh.,1.99E+18,,vrtualinsanityy,und,,0,1,0,https://x.com/aparatmati/status/1991814863606477222,40043449,aparatmati
1.99E+18,2025-11-21T03:09:28.000Z,205,@TokopediaCare kalian ada call centernya nggak sih? via website harus log in dulu sementara permasalahannya log in. sejak gabung sama tiktok jadi ribet.,1.99E+18,,TokopediaCare,in,,9,29,19,https://x.com/aparatmati/status/1991705492050317355,40043449,aparatmati
1.99E+18,2025-11-19T04:04:34.000Z,0,"@agunghaskara @TokopediaCare @ecommurz Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Guna tindak lanjut kendala yang dialami, mohon disampaikan detail kendala melalui DM kami ya. 

Dapatkan informasi terbaru seputar layanan dan promo BRI di Sabrina WhatsApp 0812 1214 017. Tks~Heru",1.99E+18,,agunghaskara,in,,0,0,0,https://x.com/BANKBRI_ID/status/1990994583556403582,1355939492,BANKBRI_ID
1.98E+18,2025-11-19T01:52:26.000Z,0,"@dsrhgantiuname_ @erikediah_ @lelahdehaku @tokopedia @TokopediaCare @JNE_ID Hai kak, kami sudah respon DMnya, mohon dicek ya kak. Thanks ^Lala",1.99E+18,,dsrhgantiuname_,in,,0,0,0,https://x.com/JNECare/status/1990961332452261943,2365077614,JNECare
1.98E+18,2025-11-19T01:25:43.000Z,0,"@erikediah_ @lelahdehaku @tokopedia @TokopediaCare @JNE_ID Hai kak, kami sudah respon DMnya, mohon dicek ya kak. Thanks ^Lala",1.99E+18,,erikediah_,in,,0,0,0,https://x.com/JNECare/status/1990954606718038322,2365077614,JNECare
1.98E+18,2025-11-19T00:58:39.000Z,0,"@Catatan_ali7 @erikediah_ @lelahdehaku @tokopedia @TokopediaCare @JNE_ID Hai kak, kami sudah respon DMnya, mohon dicek ya kak. Thanks ^Lala",1.99E+18,,Catatan_ali7,in,,0,0,0,https://x.com/JNECare/status/1990947795545862410,2365077614,JNECare
1.98E+18,2025-11-19T00:41:09.000Z,0,"@erikediah_ @lelahdehaku @tokopedia @TokopediaCare @JNE_ID Pagi kak Erike, mohon maaf atas ketidaknyamanannya. Mohon infokan nomor resinya agar kami cek kirimannya via DM ya. Thanks ^Puri",1.99E+18,,erikediah_,in,,0,3,0,https://x.com/JNECare/status/1990943393263059220,2365077614,JNECare
1.98E+18,2025-11-18T10:41:19.000Z,0,"@erikediah_ @lelahdehaku @tokopedia @TokopediaCare @JNE_ID Hai kak Erike, mohon maaf atas kiriman yg belum mendapat pergerakan. Agar bisa Dara cek mohon infokan nomor resinya via DM ya kak. Thanks ^Dara",1.99E+18,,erikediah_,in,,0,0,0,https://x.com/JNECare/status/1990732044020613381,2365077614,JNECare
1.99E+18,2025-11-18T06:03:21.000Z,0,"@boamlah @JNE_ID @TokopediaCare @tokopedia Hai kak Ra, mohon maaf untuk ketidaknyamanannya. Perihal paketnya kami respon via DM ya, mohon ditunggu. Thanks ^Saki",1.99E+18,,boamlah,in,,0,0,0,https://x.com/JNECare/status/1990662091288801622,2365077614,JNECare
1.99E+18,2025-11-18T00:49:06.000Z,0,"@umenumen @tokopedia @TokopediaCare Bukan toko kita

Tapi topednya yg Nutup sendiri🤭

Ada aja sih orderan, tapi paling 10-20% sisanya oren",1.99E+18,,umenumen,in,,0,0,0,https://x.com/arieparikesit/status/1990583005627494459,77976639,arieparikesit
1.99E+18,2025-11-17T08:47:26.000Z,2,"Tiktokshop/Toped

Udah berapa minggu ini nggak bisa update stock dan harga

Beberapa kali mention @tokopedia @TokopediaCare juga ga ada respon

Dibiarin berdebu dan tutup sendiri apa ni toko?",1.99E+18,,,in,,0,2,0,https://x.com/arieparikesit/status/1990340992890032198,77976639,arieparikesit
1.99E+18,2025-11-15T23:56:11.000Z,0,"@dorem1ez @TokopediaCare @tokopedia @dorem1ez Hi kak, agar bisa mimin bantu pengecekan lebih lanjut, bisa diinformasikan nomor telepon dan nomor meter kakak melalui DM ya. Mimin tunggu konfirmasinya. Thx-Ridhaa",1.99E+18,,dorem1ez,in,,0,1,0,https://x.com/pln_123/status/1989844914067444035,558516132,pln_123
1.99E+18,2025-11-15T07:43:08.000Z,3,"@discountfess tim yg tokpednya sakit gabisa gunain vc, padahal salah tokped sendiri yg ngasih tokped plus. @TokopediaCare gmn nih solusinya",1.99E+18,,discountfess,in,,0,3,0,https://x.com/fadsslux/status/1989600036565754166,1.56E+18,fadsslux
1.88E+18,2025-11-13T17:15:03.000Z,0,@gatawani @TokopediaCare Good job🔥 semoga beruntung dilain kesempatan,1.99E+18,,gatawani,in,,0,0,0,https://x.com/tokopedia/status/1989019191039709500,72293042,tokopedia
1.99E+18,2025-11-13T08:52:55.000Z,0,"@tokopedia @TokopediaCare sejak gabung sama @TikTokSupport makin macam-macam masalahnya. 

Yang terkini cukup merepotkan seller, ga bisa update barang sejak ntah kapan, mungkin ada 2 minggu. 

Serba salah sebagai seller, diopenin bikin pusing, ga diopenin ada aja pesanan di situ. https://t.co/cutHxGS5Z1",1.99E+18,https://pbs.twimg.com/media/G5n3ekvacAEYlvH.jpg,tokopedia,in,,0,3,1,https://x.com/arieparikesit/status/1988892823043571818,77976639,arieparikesit
1.99E+18,2025-11-12T02:33:08.000Z,3,ini gimana dah Ninja Xpress / Ninja Van Id @ninjaxpress_id kok data pelanggan bisa bocor??? ngecek disearch bar juga banyak banget kaya gini 🤦🏼‍♀️ @tokopedia @TokopediaCare stop pake ekspedisi ninja pleaseeee https://t.co/L1UyEtWtio,1.99E+18,https://pbs.twimg.com/media/G5hW9-0bcAEcmdZ.jpg,,in,,0,1,0,https://x.com/lixiedeulight/status/1988434861179498975,1.10E+18,lixiedeulight
1.99E+18,2025-11-06T13:37:32.000Z,0,"@thisisislan @TokopediaCare @tokopedia @bankmandiri @thisisislan Mohon maaf atas kendala yang dialami @thisisislan. Apabila sudah melakukan top up e-money, saya persilakan untuk melakukan update atau pembaruan saldo e-money terlebih dahulu melalui aplikasi Livin' by Mandiri dengan fitur NFC, melalui mandiri ATM yang berlogo",1.99E+18,,thisisislan,in,,0,0,0,https://x.com/mandiricare/status/1986427732860018889,589600174,mandiricare
1.99E+18,2025-11-06T10:57:35.000Z,0,"@LexaValeriEa @KEMENKOMINFO @tokopedia @TokopediaCare @gopayindonesia @LexaValeriEa Maapin bikin gak nyaman :( Untuk kendala yang dialami, coba konfirmasi ke DM nomor HP sama detail kendalanya biar dibantu pengecekan lebih lanjut dan rahasia data lebih terjaga. Makasih :) -Dero",1.99E+18,,LexaValeriEa,in,,0,0,0,https://x.com/Telkomsel/status/1986387483089903734,255409050,Telkomsel
1.99E+18,2025-11-06T05:54:28.000Z,0,@TokopediaCare saya top up emoney gak bisa update saldo nihhh https://t.co/meBQ7VCQ0T,1.99E+18,https://pbs.twimg.com/media/G5DLgWWbIAQWOfI.jpg,TokopediaCare,in,,0,3,0,https://x.com/fransisca_oliv/status/1986311200448389500,434744124,fransisca_oliv
1.99E+18,2025-11-05T11:56:36.000Z,1,"@tokopedia @TokopediaCare 
Dear Admin Tokopedia
Please be aware ada penipu yang mengatasnamakan cust. service tokped, 
modusnya minta user login ke account tokped pakai website dummy dan curi password akun! https://t.co/WdGrICDGtM",1.99E+18,https://pbs.twimg.com/media/G4_UzKjaIAA4YHf.jpg,tokopedia,in,,0,4,0,https://x.com/walkwilde/status/1986039944008384691,168391265,walkwilde
1.88E+18,2025-11-05T10:16:23.000Z,0,@LiezDrew_ @TokopediaCare @OPPOIndonesia semoga beruntung dilain kesempatan 🤩,1.99E+18,,LiezDrew_,in,,0,1,0,https://x.com/tokopedia/status/1986014724505682397,72293042,tokopedia
1.88E+18,2025-11-05T10:16:08.000Z,0,@LiezDrew_ @TokopediaCare Amazing 🤩🤩,1.99E+18,,LiezDrew_,en,,0,1,0,https://x.com/tokopedia/status/1986014663365234858,72293042,tokopedia
1.88E+18,2025-11-05T10:16:00.000Z,0,@LiezDrew_ @TokopediaCare Yuhuuu! semoga beruntung dilain kesempatan 🥰,1.99E+18,,LiezDrew_,in,,0,0,0,https://x.com/tokopedia/status/1986014630414893468,72293042,tokopedia
1.99E+18,2025-11-04T18:18:46.000Z,0,"@lvzhilkl @JNE_ID @tokopedia @TokopediaCare @XiaomiIndonesia Hai kak Alin. Mohon maaf atas permasalahan yang dialami, mohon dibantu cek DMnya kak, karena sudah kami respon via DMnya ya. Trims ^Ardo",1.99E+18,,lvzhilkl,in,,0,0,0,https://x.com/JNECare/status/1985773734284968149,2365077614,JNECare
1.98E+18,2025-11-04T09:02:44.000Z,0,@lylylovemeeeeee @lelahdehaku @tokopedia @TokopediaCare @JNE_ID Baik kak. Untuk informasi paket sudah kami respon via DM ya kak. Thanks ^Wina,1.99E+18,,lylylovemeeeeee,in,,0,0,0,https://x.com/JNECare/status/1985633803172536663,2365077614,JNECare
1.98E+18,2025-11-04T08:51:05.000Z,0,"@lylylovemeeeeee @lelahdehaku @tokopedia @TokopediaCare @JNE_ID Hai kak Lili, mohon maaf untuk paketnya yang tdk ada pergerakan. Bisa infokan resinya via DM agar Lina cek ya kak. Thanks Lina",1.99E+18,,lylylovemeeeeee,in,,0,1,0,https://x.com/JNECare/status/1985630870624174129,2365077614,JNECare
1.98E+18,2025-11-02T11:15:15.000Z,3,@tokopedia @TokopediaCare heh goblogg aing rek KOMPLEN ieuu seller maneh goblogg,1.98E+18,,tokopedia,in,,0,1,0,https://x.com/bekokjin/status/1984942375358300507,455916926,bekokjin
1.98E+18,2025-11-02T03:45:50.000Z,0,"@I_refooo @tokopedia @bankmandiri @TokopediaCare @I_refooo Hai Sahabat @I_refooo, mohon maaf atas ketidaknyamanannya. Dapat kami informasikan bahwa untuk jenis transaksi top up e-Wallet dan pembayaran e-Commerce diberlakukan penyesuaian biaya bertahap pada 1 November 2025 dan 17 November 2025. 
 
Kami memahami penyesuaian ini",1.98E+18,,I_refooo,in,,0,0,0,https://x.com/mandiricare/status/1984829276223652350,589600174,mandiricare
1.98E+18,2025-11-02T03:39:43.000Z,0,"Toped/TTshop, mau update stock aja ga bisa lho, heran, makin caur. 

@SellwTikTokShop @tokopedia @TokopediaCare https://t.co/8Z2Yd4VziO",1.98E+18,https://pbs.twimg.com/media/G4uGTSsbQAUZlKY.jpg,,in,,0,1,0,https://x.com/arieparikesit/status/1984827735047618654,77976639,arieparikesit
1.98E+18,2025-11-01T05:33:50.000Z,0,"@guerillach @TokopediaCare @guerillach Hai Sahabat @mikomovic, mohon maaf atas ketidaknyamanannya. Dapat kami informasikan bahwa untuk jenis transaksi top up e-Wallet dan pembayaran e-Commerce diberlakukan penyesuaian biaya bertahap pada 1 November 2025 dan 17 November 2025. 
Kami memahami penyesuaian ini",1.98E+18,,guerillach,in,,1,1,0,https://x.com/mandiricare/status/1984494066713968971,589600174,mandiricare
1.98E+18,2025-10-31T05:47:53.000Z,6,"Selamat siang @gojekindonesia saya mau nanya nih, saya barusan belanja online dari @tokopedia @TokopediaCare ongkir kan 18rb tuh pake kurir instant. Kok drivernya cuma dapet 2500 rupiah? Gimana cara ngitungnya ya? Tolong penjelasannya ya biar saya ga bikin asumsi sendiri. Thanks",1.98E+18,,,in,,0,2,5,https://x.com/be_em_we323i/status/1984135213690261789,9.77E+17,be_em_we323i
1.98E+18,2025-10-30T14:15:28.000Z,2,Asli lapor ke tokopedia ga ada respon jgaa @TokopediaCare @tokopedia tolong dong,1.98E+18,,,in,,0,0,0,https://x.com/llolliopp/status/1983900567127945720,1.26E+18,llolliopp
1.98E+18,2025-10-30T03:22:06.000Z,0,"@pengendarasapii @4BLACKSTONE5 @tokopedia @TokopediaCare Hai Kak. Terima kasih sudah menghubungi Customer Care Transjakarta. Tidak perlu khawatir, kami akan membantu dan mohon maaf atas kendala yang dialami. Silakan Kakak lengkapi data berikut seperti :
1. Nomor kartu uang elektronik
2. Lokasi kejadian
3. Tanggal &amp; waktu kejadian
4.",1.98E+18,,pengendarasapii,in,,0,2,0,https://x.com/PT_Transjakarta/status/1983736141955355072,104556071,PT_Transjakarta
1.98E+18,2025-10-29T01:59:23.000Z,2,Chat live @TokopediaCare di mana si?,1.98E+18,,,tl,,0,2,0,https://x.com/llolliopp/status/1983352934319759393,1.26E+18,llolliopp
1.98E+18,2025-10-27T16:06:10.000Z,0,"@kura2gatahu @TokopediaCare @kura2gatahu Halo Sahabat @kura2gatahu, mohon maaf atas ketidaknyamanannya, dapat kami informasikan apabila yg dimaksud dalam melakukan transaksi online/e-commerce maka mohon dipastikan bahwa mandiri kartu debit yang Sahabat gunakan berlogo visa dan sdh terdaftar ke layanan",1.98E+18,,kura2gatahu,in,,0,0,0,https://x.com/mandiricare/status/1982841258629554599,589600174,mandiricare
1.98E+18,2025-10-27T12:22:16.000Z,1,"@PenerusJKW01 @TokopediaCare @LazadaID @DivHumas_Polri Halo sobat siber

Terimakasih atas informasinya.

Kami akan melakukan pendalaman dan penyelidikan terhadap kasus yang dimaksud

ada informasi lain yang perlu kami tindak lanjuti silahkan menghubungi kami melalui https://t.co/suAY7gQe9a

Terimakasih🙏🏻  

#SalamPresisi",1.98E+18,,PenerusJKW01,in,,0,1,1,https://x.com/CCICPolri/status/1982784914295517483,7.35E+17,CCICPolri
1.98E+18,2025-10-24T21:15:13.000Z,3,"Pake JNE, Barang sudah sampai, tapi status tokped ga berubah, user ga bisa menyelesaikan pesanan karena status blm di kirim. gimana min @TokopediaCare ? udh kirim tiket malah di closed 🤣 https://t.co/mr2jkTSNsn",1.98E+18,https://pbs.twimg.com/media/G4DhCDVX0AAUyMn.jpg,,in,,0,3,1,https://x.com/papanberjalan/status/1981831870452314448,1.05E+18,papanberjalan
1.98E+18,2025-10-23T07:17:34.000Z,0,"@mvvvuah @TokopediaCare @mvvvuah Halo Sahabat @mvvvuah, untuk pesan yg dikirimkan melalui DM, sudah kami balas. Mohon kesediaannya utk melakukan pengecekan lebih lanjut ya. 
 
Sahabat @mvvvuah, mohon dapat menjaga kerahasiaan data perbankannya. Untuk kemudahan transaksi, gunakan aplikasi Livin' by",1.98E+18,,mvvvuah,in,,0,0,0,https://x.com/mandiricare/status/1981258683008110924,589600174,mandiricare
1.98E+18,2025-10-23T06:56:27.000Z,0,"@mvvvuah @TokopediaCare @mvvvuah Mohon maaf atas ketidaknyamanannya Sahabat @mvvvuah. Perihal tsb sudah kami kirimkan balasan pesan melalui DM, mohon kesediaan Sahabat untuk melakukan pengecekan secara berkala ya.  
 
Mohon dapat menjaga kerahasiaan data perbankannya. Untuk kemudahan transaksi, gunakan",1.98E+18,,mvvvuah,in,,0,1,0,https://x.com/mandiricare/status/1981253366174142554,589600174,mandiricare
1.98E+18,2025-10-22T07:34:24.000Z,0,"@MediaKonsumenID @TokopediaCare Hai kak, mohon maaf sudah buat kakak tidak nyaman. Bisa infokan resinya via DM agar Lina cek ya. Thanks Lina",1.98E+18,,MediaKonsumenID,in,,0,0,0,https://x.com/JNECare/status/1980900530408022465,2365077614,JNECare
1.90E+18,2025-10-22T01:18:18.000Z,0,@LiezDrew_ @TokopediaCare @OPPOIndonesia Nice kak! 🤩,1.98E+18,,LiezDrew_,und,,0,0,0,https://x.com/tokopedia/status/1980805880678609345,72293042,tokopedia
1.90E+18,2025-10-22T01:18:06.000Z,0,@LiezDrew_ @TokopediaCare Good🔥🔥,1.98E+18,,LiezDrew_,en,,0,0,0,https://x.com/tokopedia/status/1980805829826855407,72293042,tokopedia
1.98E+18,2025-10-21T05:28:38.000Z,0,"@lelahdehaku @tokopedia @TokopediaCare @JNE_ID Baik kak, ditunggu ya DM nya Dara cek sudah masuk dan akan segera direspon. Thanks ^Dara",1.98E+18,,lelahdehaku,in,,0,0,0,https://x.com/JNECare/status/1980506491363946937,2365077614,JNECare
1.98E+18,2025-10-21T05:25:55.000Z,0,"@lelahdehaku @tokopedia @TokopediaCare @JNE_ID Hai kak, Dara mengerti atas ketidaknyamanan yg kakak alami. Namun agar Dara bisa cek lebih lanjut mohon infokan nomor resinya via DM ya. Thanks ^Dara",1.98E+18,,lelahdehaku,in,,0,1,0,https://x.com/JNECare/status/1980505809948975550,2365077614,JNECare
1.98E+18,2025-10-21T05:23:29.000Z,0,"@lelahdehaku @tokopedia @TokopediaCare @JNE_ID Hai kak, mohon maaf sekali sudah buat kakak menunggu lama perkembangan paketnya. Mohon dapat diinfokan nomor resinya via DM agar  kami cek dan tindaklanjuti ya. Thanks ^Dara",1.98E+18,,lelahdehaku,in,,0,1,0,https://x.com/JNECare/status/1980505197513445406,2365077614,JNECare
1.98E+18,2025-10-21T05:17:35.000Z,5,"HELP RT!!! Kecewa bgt sama pelayanan @tokopedia @TokopediaCare @JNECare @JNE_ID . Saya pesan barang dari tanggal 1 Oktober 2025 tapi sampai sekarang ga ada perkembangan sama sekali, masih stuck di bulkhub JNE dari tanggal 2 Oktober 2025 https://t.co/gVheUIQcNh",1.98E+18,https://pbs.twimg.com/media/G3wpni_XQAABcEZ.jpg,,in,,1,9,7,https://x.com/lelahdehaku/status/1980503713614799076,7.60E+17,lelahdehaku
1.98E+18,2025-10-21T04:27:15.000Z,1,@dieeka_90 @tokopedia @TokopediaCare betull ka maka sudah tidak lagi ada app @tokopedia dihpku penuh settingan ganya juga digrup wa para bunda sdh tak lagi bertransaksi bagus' @ShopeeID,1.98E+18,,dieeka_90,in,,0,0,0,https://x.com/andayani_lolita/status/1980491046481195307,1.47E+18,andayani_lolita
1.98E+18,2025-10-21T04:18:49.000Z,3,"Hati2 kalau belanja online @tokopedia @TokopediaCare byk sekali penjual produk tidak sesuai harga, untung tidak tertipu begitu jg di live tiktok menjual produk jam dll dgn iming2 hadiah iPhone smua hoax sdh kirim email tdk direspon ga #Untungberuntung Settingan uninstall #viral https://t.co/d03QIx22v2",1.98E+18,https://pbs.twimg.com/media/G3wcLBBXMAAwMah.jpg,,in,,0,1,0,https://x.com/dieeka_90/status/1980488921986527610,1.76E+18,dieeka_90
1.90E+18,2025-10-20T23:54:31.000Z,0,@LiezDrew_ @TokopediaCare @OPPOIndonesia Good😍😍😍,1.98E+18,,LiezDrew_,en,,0,0,0,https://x.com/tokopedia/status/1980422410064236695,72293042,tokopedia
1.90E+18,2025-10-20T23:51:08.000Z,0,"@LiezDrew_ @TokopediaCare Yuhuu, Semoga beruntung dilain kesempatan 🤩",1.98E+18,,LiezDrew_,in,,0,0,0,https://x.com/tokopedia/status/1980421556485648489,72293042,tokopedia
1.98E+18,2025-10-20T01:46:17.000Z,0,"@lilycats12 @tokopedia @TokopediaCare @DOKUid Hai, #SobatRupiah. Kami turut bersimpati atas indikasi penipuan yg kamu alami. Perihal pengaduan yg kamu sampaikan sudah kami respons melalui DM ya. Semoga permasalahan yg dialami dapat segera terselesaikan. 🙏🏻",1.98E+18,,lilycats12,in,,0,0,0,https://x.com/bank_indonesia/status/1980088149880836213,153667051,bank_indonesia
1.90E+18,2025-10-18T10:03:14.000Z,0,@gatawani @TokopediaCare Good! Semoga beruntung dilain kesempatan 🫶🏻,1.98E+18,,gatawani,in,,0,0,0,https://x.com/tokopedia/status/1979488433577050434,72293042,tokopedia
1.98E+18,2025-10-17T09:41:01.000Z,0,"@Pujarahim_ @sky_ter @tokopedia @TokopediaCare @JNE_ID Hai kak Puja, mohon maaf perihal laporannya sudah disampaikan kembali via DM ya. Thanks ^Cece",1.98E+18,,Pujarahim_,in,,0,0,0,https://x.com/JNECare/status/1979120455890948593,2365077614,JNECare
1.98E+18,2025-10-17T09:18:43.000Z,0,@Pujarahim_ @sky_ter @tokopedia @TokopediaCare @JNE_ID Mohon maaf atas ketidaknyamanannya kak. Untuk DM kakak saat ini sedang di cek lebih lanjut ya. Thanks ^Mika,1.98E+18,,Pujarahim_,in,,0,0,0,https://x.com/JNECare/status/1979114845426393507,2365077614,JNECare
1.90E+18,2025-10-17T09:09:49.000Z,0,@LiezDrew_ @TokopediaCare Semoga beruntung dilain kesempatan🥰,1.98E+18,,LiezDrew_,in,,0,0,0,https://x.com/tokopedia/status/1979112601897357578,72293042,tokopedia
1.90E+18,2025-10-17T09:09:35.000Z,0,@LiezDrew_ @TokopediaCare Semoga beruntung dilain kesempatan yaa😍,1.98E+18,,LiezDrew_,in,,0,0,0,https://x.com/tokopedia/status/1979112542942450015,72293042,tokopedia
1.90E+18,2025-10-17T09:09:17.000Z,0,@LiezDrew_ @TokopediaCare @OPPOIndonesia Mantappp🙌🏻🙌🏻,1.98E+18,,LiezDrew_,in,,0,0,0,https://x.com/tokopedia/status/1979112469017825609,72293042,tokopedia
1.90E+18,2025-10-17T09:09:05.000Z,0,@LiezDrew_ @TokopediaCare Yuhuuu! Semoga beruntung dilain kesempatan 🥰,1.98E+18,,LiezDrew_,in,,0,0,0,https://x.com/tokopedia/status/1979112420946878906,72293042,tokopedia
1.90E+18,2025-10-17T09:08:39.000Z,0,@LiezDrew_ @TokopediaCare Good job 🤩🔥,1.98E+18,,LiezDrew_,en,,0,0,0,https://x.com/tokopedia/status/1979112308791030236,72293042,tokopedia
1.98E+18,2025-10-17T09:07:01.000Z,0,"@Pujarahim_ @sky_ter @tokopedia @TokopediaCare @JNE_ID Mohon maaf kak, sebelumnya DM sudah direspon rekan Kiya. Mohon menunggu kembali info lanjut via DM ya. Thanks ^Mika",1.98E+18,,Pujarahim_,in,,0,1,0,https://x.com/JNECare/status/1979111897459777699,2365077614,JNECare
1.98E+18,2025-10-17T08:36:55.000Z,0,@Pujarahim_ @sky_ter @tokopedia @TokopediaCare @JNE_ID Hai kak Puja. Mohon maaf sudah menunggu lama. Untuk info paketnya akan disampaikan via DM ya :) Thanks ^Mika,1.98E+18,,Pujarahim_,in,,0,2,0,https://x.com/JNECare/status/1979104323507491099,2365077614,JNECare
1.98E+18,2025-10-17T03:57:07.000Z,0,"@MediaKonsumenID @tokopedia @TokopediaCare @tiktokIDN Hai kak, mohon maaf membuat kakak tdk nyaman dan kami tdk menginginkan hal tsb terjadi. Informasi mengenai paketnya sudah kami sampaikan via DM ya. Thanks ^Fia",1.98E+18,,MediaKonsumenID,in,,0,0,0,https://x.com/JNECare/status/1979033908717961418,2365077614,JNECare
1.98E+18,2025-10-16T13:30:40.000Z,0,"@Pujarahim_ @tokopedia @TokopediaCare @JNE_ID Sdh kami balas ya kak Puja DM-nya, mohon dicek ya. Thx Rio 😊",1.98E+18,,Pujarahim_,in,,0,0,0,https://x.com/JNECare/status/1978815861294031358,2365077614,JNECare
